año,mes,nombre departamento,código departamento,nombre municipio,código municipio,precio promedio por litro
2021,1,meta,50,granada,50313,1035.2514142415587
2021,1,meta,50,guamal,50318,993.2699397146201
2021,1,meta,50,restrepo,50606,941.4942300039796
2021,1,meta,50,san martin,50689,1000.987245984615
2021,1,narino,52,pasto,52001,1023.3595393262302
2021,1,narino,52,buesaco,52110,1130.3684759057626
2021,1,narino,52,cuaspud,52224,1043.4771935833762
2021,1,narino,52,cumbal,52227,1119.2636825457685
2021,1,narino,52,guachucal,52317,1206.184227700157
2021,1,narino,52,iles,52352,852.9803131700344
2021,1,narino,52,ipiales,52356,1094.5771656583856
2021,1,narino,52,potosi,52560,1020.1693646486385
2021,1,narino,52,puerres,52573,1007.0211275825843
2021,1,narino,52,pupiales,52585,1216.9274226846692
2021,1,narino,52,sapuyes,52720,995.7796802037641
2021,1,narino,52,tangua,52788,1040.6662469101257
2021,1,narino,52,tuquerres,52838,994.2495277017385
2021,1,norte de santander,54,cucuta,54001,980.767392343458
2021,1,norte de santander,54,chinacota,54172,991.6514999372409
2021,1,norte de santander,54,chitaga,54174,878.1295593813833
2021,1,norte de santander,54,la esperanza,54385,1003.6433310455274
2021,1,norte de santander,54,toledo,54820,1000.0
2021,1,quindio,63,circasia,63190,1258.373933433716
2021,1,quindio,63,filandia,63272,1072.0731008075882
2021,1,quindio,63,quimbaya,63594,1136.0390816141198
2021,1,quindio,63,salento,63690,1071.592545994931
2021,1,risaralda,66,pereira,66001,1279.977981322529
2021,1,risaralda,66,dosquebradas,66170,1169.5320855614978
2021,1,risaralda,66,santa rosa de cabal,66682,1257.4702256949809
2021,1,santander,68,barrancabermeja,68081,970.7647058823528
2021,1,santander,68,charala,68167,1036.2024278215224
2021,1,santander,68,cimitarra,68190,1045.0770566529195
2021,1,santander,68,el carmen de chucuri,68235,1019.8080279232111
2021,1,santander,68,gambita,68298,854.2176325111959
2021,1,santander,68,lebrija,68406,1008.9309469101461
2021,1,santander,68,piedecuesta,68547,1056.8520234785294
2021,1,santander,68,puente nacional,68572,969.6626904570969
2021,1,santander,68,rionegro,68615,1024.4349939246658
2021,1,santander,68,sabana de torres,68655,1009.535498489426
2021,1,santander,68,san vicente de chucuri,68689,973.9385775862067
2021,1,santander,68,simacota,68745,1022.0565435476515
2021,1,santander,68,socorro,68755,1070.6010088056764
2021,1,santander,68,suaita,68770,1007.7794363293884
2021,1,santander,68,velez,68861,1020.9924190213645
2021,1,sucre,70,sincelejo,70001,1152.9007834774902
2021,1,sucre,70,galeras,70235,1185.0651769087526
2021,1,sucre,70,ovejas,70508,1141.1353976927746
2021,1,sucre,70,san marcos,70708,1149.473684210526
2021,1,sucre,70,san onofre,70713,1172.8429715081297
2021,1,sucre,70,san pedro,70717,1187.6523994811932
2021,1,sucre,70,san luis de since,70742,1130.1620491374804
2021,1,sucre,70,tolu viejo,70823,1170.6854071399919
2021,1,tolima,73,ibague,73001,1157.1355969916783
2021,1,tolima,73,cajamarca,73124,1011.4327535243291
2021,1,valle del cauca,76,guadalajara de buga,76111,995.0526699350736
2021,1,valle del cauca,76,bugalagrande,76113,1148.5939242613401
2021,1,valle del cauca,76,jamundi,76364,1259.7373523708795
2021,1,valle del cauca,76,palmira,76520,1185.07596360737
2021,1,valle del cauca,76,tulua,76834,1066.0436160814813
2021,1,valle del cauca,76,zarzal,76895,1031.8334767057545
2021,1,arauca,81,arauca,81001,928.6795688388044
2021,1,arauca,81,arauquita,81065,866.8327177731737
2021,1,arauca,81,fortul,81300,850.1626082361073
2021,1,arauca,81,saravena,81736,899.0364194131992
2021,1,arauca,81,tame,81794,907.3814343551182
2021,1,casanare,85,yopal,85001,860.8660154123816
2021,1,casanare,85,aguazul,85010,766.8655529037391
2021,1,casanare,85,monterrey,85162,923.2807903402854
2021,1,casanare,85,tauramena,85410,934.9695475638051
2021,1,casanare,85,villanueva,85440,973.7076198473842
2021,1,putumayo,86,colon,86219,964.5973934391972
2021,1,putumayo,86,sibundoy,86749,980.1455829779901
2021,1,putumayo,86,san francisco,86755,1007.6886608015641
2021,1,putumayo,86,santiago,86760,942.838842735142
2021,2,antioquia,05,medellin,05001,1195.0490972877412
2021,2,antioquia,05,abejorral,05002,1111.5286649672619
2021,2,antioquia,05,angostura,05038,1218.6720996556974
2021,2,antioquia,05,barbosa,05079,1259.4178681398296
2021,2,antioquia,05,belmira,05086,1215.3013935801368
2021,2,antioquia,05,bello,05088,1245.6908334927953
2021,2,antioquia,05,el carmen de viboral,05148,1078.8088564448408
2021,2,antioquia,05,carolina,05150,1193.199365593575
2021,2,antioquia,05,donmatias,05237,1186.860555811067
2021,2,antioquia,05,entrerrios,05264,1143.5515944705394
2021,2,antioquia,05,envigado,05266,1251.0515643564356
2021,2,antioquia,05,gomez plata,05310,1089.409928247181
2021,2,antioquia,05,guarne,05318,1116.5386302705338
2021,2,antioquia,05,la ceja,05376,1202.3772068022795
2021,2,antioquia,05,la union,05400,1189.0899002638685
2021,2,antioquia,05,marinilla,05440,1191.5863488567236
2021,2,antioquia,05,rionegro,05615,1158.1797825224744
2021,2,antioquia,05,san jose de la montana,05658,1148.7911809782843
2021,2,antioquia,05,san pedro de los milagros,05664,1245.1016147993837
2021,2,antioquia,05,santa rosa de osos,05686,1161.6192453511464
2021,2,antioquia,05,el santuario,05697,1202.4387412948156
2021,2,antioquia,05,sonson,05756,1132.3102587612063
2021,2,antioquia,05,urrao,05847,1089.0225927268334
2021,2,antioquia,05,yarumal,05887,1203.124427269652
2021,2,atlantico,08,candelaria,08141,1265.79128440367
2021,2,atlantico,08,juan de acosta,08372,1258.1818181818182
2021,2,atlantico,08,manati,08436,1302.3495989304815
2021,2,atlantico,08,ponedera,08560,1256.4490445859872
2021,2,atlantico,08,sabanalarga,08638,1231.593079624953
2021,2,bolivar,13,arjona,13052,1228.495136058893
2021,2,bolivar,13,calamar,13140,1256.9369951534734
2021,2,bolivar,13,el carmen de bolivar,13244,1265.717188440698
2021,2,bolivar,13,el guamo,13248,1285.6818697526662
2021,2,bolivar,13,magangue,13430,1269.0463313502796
2021,2,bolivar,13,mahates,13433,1193.4601481220245
2021,2,bolivar,13,maria la baja,13442,1215.7197943444735
2021,2,bolivar,13,san estanislao,13647,1288.469225997657
2021,2,bolivar,13,san juan nepomuceno,13657,1257.8342618384409
2021,2,boyaca,15,tunja,15001,1008.3212750911168
2021,2,boyaca,15,belen,15087,973.8064473158386
2021,2,boyaca,15,chiquinquira,15176,1094.0810859081978
2021,2,boyaca,15,duitama,15238,1072.5773905067645
2021,2,boyaca,15,firavitoba,15272,1125.9280205655527
2021,2,boyaca,15,moniquira,15469,1160.8444324454047
2021,2,boyaca,15,paipa,15516,1100.1476021861292
2021,2,boyaca,15,raquira,15600,1042.757159005275
2021,2,boyaca,15,saboya,15632,1107.4126135091426
2021,2,boyaca,15,san miguel de sema,15676,1173.471295536447
2021,2,boyaca,15,sogamoso,15759,1076.4676478755903
2021,2,boyaca,15,sotaquira,15763,1218.659307452746
2021,2,boyaca,15,tibasosa,15806,1082.749077724674
2021,2,boyaca,15,toca,15814,1160.1803982819213
2021,2,boyaca,15,ventaquemada,15861,1065.5902964959569
2021,2,caldas,17,manizales,17001,1280.281796618163
2021,2,caldas,17,salamina,17653,1082.5503698036218
2021,2,caldas,17,villamaria,17873,1269.616301349548
2021,2,caqueta,18,florencia,18001,1055.7737989718134
2021,2,caqueta,18,el doncello,18247,1141.308076775205
2021,2,caqueta,18,el paujil,18256,1104.7075491257574
2021,2,caqueta,18,la montanita,18410,1051.5213916892058
2021,2,caqueta,18,puerto rico,18592,1134.6328793000598
2021,2,cauca,19,popayan,19001,973.1045596873031
2021,2,cauca,19,patia,19532,781.9559228650138
2021,2,cauca,19,silvia,19743,879.0134233714898
2021,2,cauca,19,timbio,19807,888.009965742759
2021,2,cesar,20,valledupar,20001,1206.062030441804
2021,2,cesar,20,aguachica,20011,991.7909163894941
2021,2,cesar,20,agustin codazzi,20013,1142.8759899128436
2021,2,cesar,20,bosconia,20060,1151.6441321328857
2021,2,cesar,20,chimichagua,20175,1205.4821635085846
2021,2,cesar,20,chiriguana,20178,1192.3243574051407
2021,2,cesar,20,el copey,20238,1230.38743026767
2021,2,cesar,20,la gloria,20383,988.3106910809213
2021,2,cesar,20,la paz,20621,1096.4225764592436
2021,2,cesar,20,san alberto,20710,986.4946365780921
2021,2,cesar,20,san diego,20750,1178.437833255859
2021,2,cesar,20,san martin,20770,999.9999999999998
2021,2,cordoba,23,monteria,23001,1235.7546801872074
2021,2,cordoba,23,ayapel,23068,1120.1103601812833
2021,2,cordoba,23,buenavista,23079,1100.6831063268892
2021,2,cordoba,23,cerete,23162,1227.5976848515843
2021,2,cordoba,23,chinu,23182,1042.8907404918693
2021,2,cordoba,23,cienaga de oro,23189,1280.0601316530249
2021,2,cordoba,23,lorica,23417,1121.8050721034315
2021,2,cordoba,23,montelibano,23466,1006.4045102849593
2021,2,cordoba,23,planeta rica,23555,1198.104159563587
2021,2,cordoba,23,pueblo nuevo,23570,1165.9669496175322
2021,2,cordoba,23,sahagun,23660,1195.4667074289207
2021,2,cordoba,23,san pelayo,23686,1263.4420302572921
2021,2,cundinamarca,25,cajica,25126,1172.963904677573
2021,2,cundinamarca,25,cogua,25200,1058.4932078445916
2021,2,cundinamarca,25,cota,25214,1153.634225341251
2021,2,cundinamarca,25,el rosal,25260,1174.4710043532336
2021,2,cundinamarca,25,facatativa,25269,1140.4198333485947
2021,2,cundinamarca,25,funza,25286,1254.1109297355251
2021,2,cundinamarca,25,fuquene,25288,1108.265940240061
2021,2,cundinamarca,25,gachancipa,25295,1219.5333693077368
2021,2,cundinamarca,25,guacheta,25317,1158.3515210043458
2021,2,cundinamarca,25,guasca,25322,1071.6957647775746
2021,2,cundinamarca,25,la calera,25377,1116.3871134687543
2021,2,cundinamarca,25,lenguazaque,25407,1206.45929498384
2021,2,cundinamarca,25,madrid,25430,1149.7942320301065
2021,2,cundinamarca,25,mosquera,25473,1182.5736906957031
2021,2,cundinamarca,25,nemocon,25486,1106.1572416219908
2021,2,cundinamarca,25,sesquile,25736,1207.3301802527344
2021,2,cundinamarca,25,sibate,25740,1169.1304719562243
2021,2,cundinamarca,25,simijaca,25745,1257.3909847165799
2021,2,cundinamarca,25,sopo,25758,1167.2776046207864
2021,2,cundinamarca,25,subachoque,25769,1206.0523332181128
2021,2,cundinamarca,25,susa,25779,1139.4080988693138
2021,2,cundinamarca,25,tabio,25785,1189.8683344305466
2021,2,cundinamarca,25,tenjo,25799,1182.871090986274
2021,2,cundinamarca,25,tocancipa,25817,1260.161749393679
2021,2,cundinamarca,25,villa de san diego de ubate,25843,1203.6423310023308
2021,2,cundinamarca,25,villapinzon,25873,1124.09595505618
2021,2,cundinamarca,25,zipaquira,25899,1163.0945699158933
2021,2,huila,41,neiva,41001,1056.9201902748414
2021,2,huila,41,aipe,41016,1038.809190427699
2021,2,huila,41,la plata,41396,1026.06472837201
2021,2,huila,41,palermo,41524,1141.5647196947461
2021,2,huila,41,pitalito,41551,1047.07720826768
2021,2,la guajira,44,san juan del cesar,44650,1168.670504183016
2021,2,magdalena,47,ariguani,47058,1228.374255306842
2021,2,magdalena,47,chivolo,47170,1186.8834118438763
2021,2,magdalena,47,el pinon,47258,1284.5186454550103
2021,2,magdalena,47,nueva granada,47460,1170.1485048661186
2021,2,magdalena,47,pijino del carmen,47545,1189.9637972646822
2021,2,magdalena,47,pivijay,47551,1276.0467479674799
2021,2,magdalena,47,plato,47555,1153.6412342494293
2021,2,magdalena,47,sabanas de san angel,47660,1164.82233982234
2021,2,meta,50,villavicencio,50001,986.9321057870042
2021,2,meta,50,acacias,50006,972.0859666199758
2021,2,meta,50,castilla la nueva,50150,991.471105760326
2021,2,meta,50,cumaral,50226,943.5329590763919
2021,2,meta,50,granada,50313,1033.337191713252
2021,2,meta,50,guamal,50318,1054.4344267403453
2021,2,meta,50,restrepo,50606,1028.8941299790358
2021,2,meta,50,san martin,50689,1013.115766401821
2021,2,narino,52,pasto,52001,1081.1352237009294
2021,2,narino,52,buesaco,52110,1170.5582591384175
2021,2,narino,52,cuaspud,52224,1047.9337078651683
2021,2,narino,52,cumbal,52227,1102.1121481028151
2021,2,narino,52,guachucal,52317,1190.7991813690894
2021,2,narino,52,iles,52352,860.8881154936838
2021,2,narino,52,ipiales,52356,1109.0581889695463
2021,2,narino,52,potosi,52560,1017.5020644095788
2021,2,narino,52,puerres,52573,1003.0323858341101
2021,2,narino,52,pupiales,52585,1160.1642957407132
2021,2,narino,52,sapuyes,52720,1001.0893223093772
2021,2,narino,52,tangua,52788,1046.3894601542415
2021,2,narino,52,tuquerres,52838,992.8585230127143
2021,2,norte de santander,54,cucuta,54001,982.1380059766367
2021,2,norte de santander,54,chinacota,54172,991.5658883788998
2021,2,norte de santander,54,chitaga,54174,878.0399500624219
2021,2,norte de santander,54,la esperanza,54385,1005.6890746545918
2021,2,norte de santander,54,toledo,54820,999.9999999999998
2021,2,quindio,63,circasia,63190,1275.5922627376733
2021,2,quindio,63,filandia,63272,1075.8678915461003
2021,2,quindio,63,quimbaya,63594,1133.2943223402103
2021,2,quindio,63,salento,63690,1069.085083628459
2021,2,risaralda,66,pereira,66001,1297.984926118145
2021,2,risaralda,66,dosquebradas,66170,1204.4324272891622
2021,2,risaralda,66,santa rosa de cabal,66682,1280.8560136247027
2021,2,santander,68,barrancabermeja,68081,987.799442896936
2021,2,santander,68,charala,68167,1037.282874617737
2021,2,santander,68,cimitarra,68190,1035.598803328243
2021,2,santander,68,el carmen de chucuri,68235,1037.0981387478853
2021,2,santander,68,gambita,68298,855.3195385460538
2021,2,santander,68,lebrija,68406,1018.5251157819737
2021,2,santander,68,piedecuesta,68547,1055.2356934199183
2021,2,santander,68,puente nacional,68572,975.2791682710822
2021,2,santander,68,rionegro,68615,1023.4001424356495
2021,2,santander,68,sabana de torres,68655,1016.2675606641127
2021,2,santander,68,san vicente de chucuri,68689,1003.0286436394272
2021,2,santander,68,simacota,68745,1020.6091370558378
2021,2,santander,68,socorro,68755,1070.1783517835174
2021,2,santander,68,suaita,68770,1010.7140806659969
2021,2,santander,68,velez,68861,1018.7226090518127
2021,2,sucre,70,sincelejo,70001,1207.1100742196027
2021,2,sucre,70,galeras,70235,1200.0
2021,2,sucre,70,ovejas,70508,1179.4238683127571
2021,2,sucre,70,san marcos,70708,1172.4453060094156
2021,2,sucre,70,san onofre,70713,1178.0189616509124
2021,2,sucre,70,san pedro,70717,1246.6629354974116
2021,2,sucre,70,san luis de since,70742,1207.6100819921046
2021,2,sucre,70,tolu viejo,70823,1219.4968760276224
2021,2,tolima,73,ibague,73001,1157.7039649387116
2021,2,tolima,73,cajamarca,73124,1013.4288302190614
2021,2,valle del cauca,76,guadalajara de buga,76111,995.4665841158462
2021,2,valle del cauca,76,bugalagrande,76113,1150.636406603703
2021,2,valle del cauca,76,jamundi,76364,1256.2540813297715
2021,2,valle del cauca,76,palmira,76520,1189.4342957559409
2021,2,valle del cauca,76,tulua,76834,1068.6989875892084
2021,2,valle del cauca,76,zarzal,76895,1030.5259040254718
2021,2,arauca,81,arauca,81001,940.2930985515477
2021,2,arauca,81,arauquita,81065,880.2811418685123
2021,2,arauca,81,fortul,81300,843.0829015544041
2021,2,arauca,81,saravena,81736,876.8283082736359
2021,2,arauca,81,tame,81794,889.8620460794539
2021,2,casanare,85,yopal,85001,879.7725894481501
2021,2,casanare,85,aguazul,85010,772.7064512024431
2021,2,casanare,85,monterrey,85162,934.0062711046791
2021,2,casanare,85,tauramena,85410,948.5981575785315
2021,2,casanare,85,villanueva,85440,955.182384910486
2021,2,putumayo,86,colon,86219,967.2901709622438
2021,2,putumayo,86,sibundoy,86749,980.775863826318
2021,2,putumayo,86,san francisco,86755,1016.0814022578728
2021,2,putumayo,86,santiago,86760,940.9537009731642
2021,3,antioquia,05,medellin,05001,1207.3110588729944
2021,3,antioquia,05,abejorral,05002,1140.8869418174986
2021,3,antioquia,05,angostura,05038,1202.0532506919499
2021,3,antioquia,05,barbosa,05079,1247.753852101918
2021,3,antioquia,05,belmira,05086,1160.8073714963161
2021,3,antioquia,05,bello,05088,1243.2287004183743
2021,3,antioquia,05,el carmen de viboral,05148,1074.6322715891226
2021,3,antioquia,05,carolina,05150,1201.8734241987252
2021,3,antioquia,05,donmatias,05237,1148.870251268079
2021,3,antioquia,05,entrerrios,05264,1185.5663391820206
2021,3,antioquia,05,envigado,05266,1233.7513846746617
2021,3,antioquia,05,gomez plata,05310,1112.2260126383073
2021,3,antioquia,05,guarne,05318,1119.9544471759025
2021,3,antioquia,05,la ceja,05376,1208.7365440889066
2021,3,antioquia,05,la union,05400,1229.0041950823577
2021,3,antioquia,05,marinilla,05440,1209.9791303940021
2021,3,antioquia,05,rionegro,05615,1169.4304841932008
2021,3,antioquia,05,san jose de la montana,05658,1145.9376569376573
2021,3,antioquia,05,san pedro de los milagros,05664,1249.7915044069282
2021,3,antioquia,05,santa rosa de osos,05686,1167.5141922084463
2021,3,antioquia,05,el santuario,05697,1177.4190581694295
2021,3,antioquia,05,sonson,05756,1154.4676420873575
2021,3,antioquia,05,urrao,05847,1116.1596143545794
2021,3,antioquia,05,yarumal,05887,1205.7772762356985
2021,3,atlantico,08,candelaria,08141,1256.2234161629726
2021,3,atlantico,08,juan de acosta,08372,1308.853484216796
2021,3,atlantico,08,manati,08436,1269.0504366082932
2021,3,atlantico,08,ponedera,08560,1292.6782490974729
2021,3,atlantico,08,sabanalarga,08638,1222.3365022833675
2021,3,bolivar,13,arjona,13052,1217.2002376316052
2021,3,bolivar,13,calamar,13140,1206.6989642499166
2021,3,bolivar,13,el carmen de bolivar,13244,1244.8209486453115
2021,3,bolivar,13,el guamo,13248,1255.3303951180424
2021,3,bolivar,13,magangue,13430,1273.5447689035004
2021,3,bolivar,13,mahates,13433,1196.4507595494806
2021,3,bolivar,13,maria la baja,13442,1198.3375634517765
2021,3,bolivar,13,san estanislao,13647,1312.0228061477442
2021,3,bolivar,13,san juan nepomuceno,13657,1232.3350412234386
2021,3,boyaca,15,tunja,15001,1012.2211998527786
2021,3,boyaca,15,belen,15087,986.1856080722252
2021,3,boyaca,15,chiquinquira,15176,1086.5866370471635
2021,3,boyaca,15,duitama,15238,1081.4617567971318
2021,3,boyaca,15,firavitoba,15272,1134.2921967425652
2021,3,boyaca,15,moniquira,15469,1156.3175025472658
2021,3,boyaca,15,paipa,15516,1116.181755593804
2021,3,boyaca,15,raquira,15600,1051.1313736164036
2021,3,boyaca,15,saboya,15632,1133.7993476549318
2021,3,boyaca,15,san miguel de sema,15676,1174.875170699254
2021,3,boyaca,15,sogamoso,15759,1081.40613424211
2021,3,boyaca,15,sotaquira,15763,1223.516505752442
2021,3,boyaca,15,tibasosa,15806,1104.31922250257
2021,3,boyaca,15,toca,15814,1174.3673621460505
2021,3,boyaca,15,ventaquemada,15861,1065.618607720224
2021,3,caldas,17,manizales,17001,1280.7442052695023
2021,3,caldas,17,salamina,17653,1082.6665749845286
2021,3,caldas,17,villamaria,17873,1270.8427942656685
2021,3,caqueta,18,florencia,18001,1058.8133515968568
2021,3,caqueta,18,el doncello,18247,1140.7897494237043
2021,3,caqueta,18,el paujil,18256,1137.611693200889
2021,3,caqueta,18,la montanita,18410,1068.0489536391135
2021,3,caqueta,18,puerto rico,18592,1134.4064613072876
2021,3,cauca,19,popayan,19001,973.2529215950137
2021,3,cauca,19,patia,19532,781.7811934900542
2021,3,cauca,19,silvia,19743,878.6298888431454
2021,3,cauca,19,timbio,19807,887.3321225810392
2021,3,cesar,20,valledupar,20001,1208.1952992379768
2021,3,cesar,20,aguachica,20011,993.4590471578182
2021,3,cesar,20,agustin codazzi,20013,1207.9571622217504
2021,3,cesar,20,bosconia,20060,1146.478615851682
2021,3,cesar,20,chimichagua,20175,1208.5868263473055
2021,3,cesar,20,chiriguana,20178,1198.9844996580803
2021,3,cesar,20,el copey,20238,1235.8974781523095
2021,3,cesar,20,la gloria,20383,989.544794494602
2021,3,cesar,20,la paz,20621,1103.5940858464148
2021,3,cesar,20,san alberto,20710,993.3108122068637
2021,3,cesar,20,san diego,20750,1193.4568094604122
2021,3,cesar,20,san martin,20770,1025.616201689276
2021,3,cordoba,23,monteria,23001,1286.3771581894537
2021,3,cordoba,23,ayapel,23068,1114.6945465686274
2021,3,cordoba,23,buenavista,23079,1104.3748790192496
2021,3,cordoba,23,cerete,23162,1232.9814533439453
2021,3,cordoba,23,chinu,23182,1084.4789717725532
2021,3,cordoba,23,cienaga de oro,23189,1280.5273221703571
2021,3,cordoba,23,lorica,23417,1099.0202702702702
2021,3,cordoba,23,montelibano,23466,1006.1663587617719
2021,3,cordoba,23,planeta rica,23555,1220.935287326834
2021,3,cordoba,23,pueblo nuevo,23570,1159.452014436179
2021,3,cordoba,23,sahagun,23660,1207.4782137698603
2021,3,cordoba,23,san pelayo,23686,1245.0622560862294
2021,3,cundinamarca,25,cajica,25126,1198.8477087912931
2021,3,cundinamarca,25,cogua,25200,1090.0957556935814
2021,3,cundinamarca,25,cota,25214,1105.5460647868754
2021,3,cundinamarca,25,el rosal,25260,1179.4558862539127
2021,3,cundinamarca,25,facatativa,25269,1168.7862409759489
2021,3,cundinamarca,25,funza,25286,1243.9356356791193
2021,3,cundinamarca,25,fuquene,25288,1174.4513187721545
2021,3,cundinamarca,25,gachancipa,25295,1228.8735145551695
2021,3,cundinamarca,25,guacheta,25317,1210.6767662524242
2021,3,cundinamarca,25,guasca,25322,1120.5800947867301
2021,3,cundinamarca,25,la calera,25377,1135.1490230998902
2021,3,cundinamarca,25,lenguazaque,25407,1215.4294944125918
2021,3,cundinamarca,25,madrid,25430,1139.8788978594182
2021,3,cundinamarca,25,mosquera,25473,1138.8770446099365
2021,3,cundinamarca,25,nemocon,25486,1176.4087425971134
2021,3,cundinamarca,25,sesquile,25736,1200.6094159171123
2021,3,cundinamarca,25,sibate,25740,1195.1279063401814
2021,3,cundinamarca,25,simijaca,25745,1234.189855930531
2021,3,cundinamarca,25,sopo,25758,1172.3722904661324
2021,3,cundinamarca,25,subachoque,25769,1184.0921072387853
2021,3,cundinamarca,25,susa,25779,1135.3192404687732
2021,3,cundinamarca,25,tabio,25785,1186.0690283413708
2021,3,cundinamarca,25,tenjo,25799,1186.7525322771621
2021,3,cundinamarca,25,tocancipa,25817,1259.7425684293141
2021,3,cundinamarca,25,villa de san diego de ubate,25843,1206.2078053210087
2021,3,cundinamarca,25,villapinzon,25873,1133.147313691508
2021,3,cundinamarca,25,zipaquira,25899,1161.2258394409407
2021,3,huila,41,neiva,41001,1062.622009947107
2021,3,huila,41,aipe,41016,1129.019265784164
2021,3,huila,41,la plata,41396,1061.6722466194183
2021,3,huila,41,palermo,41524,1175.4874454148471
2021,3,huila,41,pitalito,41551,1041.07264247038
2021,3,la guajira,44,san juan del cesar,44650,1160.0247753879657
2021,3,magdalena,47,ariguani,47058,1236.7650118596814
2021,3,magdalena,47,chivolo,47170,1221.2746848599525
2021,3,magdalena,47,el pinon,47258,1297.2348782403774
2021,3,magdalena,47,nueva granada,47460,1181.6668301134318
2021,3,magdalena,47,pijino del carmen,47545,1217.385839966485
2021,3,magdalena,47,pivijay,47551,1275.3772290809331
2021,3,magdalena,47,plato,47555,1156.4219936453226
2021,3,magdalena,47,sabanas de san angel,47660,1177.3505769125609
2021,3,meta,50,villavicencio,50001,968.5256563063476
2021,3,meta,50,acacias,50006,1004.4123443019149
2021,3,meta,50,castilla la nueva,50150,980.474010909775
2021,3,meta,50,cumaral,50226,962.7181544633903
2021,3,meta,50,granada,50313,1036.590977015584
2021,3,meta,50,guamal,50318,1030.807791463764
2021,3,meta,50,restrepo,50606,951.4961161769673
2021,3,meta,50,san martin,50689,1015.003815765847
2021,3,narino,52,pasto,52001,1061.919436495708
2021,3,narino,52,buesaco,52110,1108.67462338539
2021,3,narino,52,cuaspud,52224,1078.2513884351517
2021,3,narino,52,cumbal,52227,1119.0874957970636
2021,3,narino,52,guachucal,52317,1205.7649591174759
2021,3,narino,52,iles,52352,858.3456901553736
2021,3,narino,52,ipiales,52356,1101.7852699299
2021,3,narino,52,potosi,52560,1029.9279910662713
2021,3,narino,52,puerres,52573,1009.531738364494
2021,3,narino,52,pupiales,52585,1175.303037908497
2021,3,narino,52,sapuyes,52720,1011.6764536166459
2021,3,narino,52,tangua,52788,1037.0708614455586
2021,3,narino,52,tuquerres,52838,1003.9897629824861
2021,3,norte de santander,54,cucuta,54001,983.7643814776077
2021,3,norte de santander,54,chinacota,54172,989.3493836802606
2021,3,norte de santander,54,chitaga,54174,875.4520697167757
2021,3,norte de santander,54,la esperanza,54385,1011.4118991758406
2021,3,norte de santander,54,toledo,54820,999.9999999999998
2021,3,quindio,63,circasia,63190,1277.8999222760172
2021,3,quindio,63,filandia,63272,1105.9128167580407
2021,3,quindio,63,quimbaya,63594,1133.8272654917566
2021,3,quindio,63,salento,63690,1068.29566529692
2021,3,risaralda,66,pereira,66001,1323.5283456427414
2021,3,risaralda,66,dosquebradas,66170,1220.004138018844
2021,3,risaralda,66,santa rosa de cabal,66682,1285.9393522036473
2021,3,santander,68,barrancabermeja,68081,988.1175758492852
2021,3,santander,68,charala,68167,1065.9647846332946
2021,3,santander,68,cimitarra,68190,1033.9084929103933
2021,3,santander,68,el carmen de chucuri,68235,1036.5393438862125
2021,3,santander,68,gambita,68298,858.2350125643173
2021,3,santander,68,lebrija,68406,1034.896734154034
2021,3,santander,68,piedecuesta,68547,1055.9410825714701
2021,3,santander,68,puente nacional,68572,974.0738545432993
2021,3,santander,68,rionegro,68615,1020.9719273413541
2021,3,santander,68,sabana de torres,68655,1015.0852700217357
2021,3,santander,68,san vicente de chucuri,68689,1003.0565308988765
2021,3,santander,68,simacota,68745,1018.6407657019878
2021,3,santander,68,socorro,68755,1084.6379579788156
2021,3,santander,68,suaita,68770,1011.0141758407478
2021,3,santander,68,velez,68861,1019.343065693431
2021,3,sucre,70,sincelejo,70001,1263.5553847766096
2021,3,sucre,70,galeras,70235,1199.9999999999995
2021,3,sucre,70,ovejas,70508,1178.8064940763493
2021,3,sucre,70,san marcos,70708,1205.588484335309
2021,3,sucre,70,san onofre,70713,1175.8725997548686
2021,3,sucre,70,san pedro,70717,1261.3906312558388
2021,3,sucre,70,san luis de since,70742,1214.9375600384244
2021,3,sucre,70,tolu viejo,70823,1220.3852236782648
2021,3,tolima,73,ibague,73001,1139.6689839834921
2021,3,tolima,73,cajamarca,73124,1013.8722802052007
2021,3,valle del cauca,76,guadalajara de buga,76111,996.8348250610251
2021,3,valle del cauca,76,bugalagrande,76113,1150.2212907155679
2021,3,valle del cauca,76,jamundi,76364,1264.7068303689161
2021,3,valle del cauca,76,palmira,76520,1186.0782384633403
2021,3,valle del cauca,76,tulua,76834,1103.0114223878804
2021,3,valle del cauca,76,zarzal,76895,1028.8393804552456
2021,3,arauca,81,arauca,81001,950.1254516258529
2021,3,arauca,81,arauquita,81065,935.9712632209139
2021,3,arauca,81,fortul,81300,921.3589838451106
2021,3,arauca,81,saravena,81736,945.9173653599215
2021,3,arauca,81,tame,81794,897.1477578011986
2021,3,casanare,85,yopal,85001,917.6820561040587
2021,3,casanare,85,aguazul,85010,779.8884969131914
2021,3,casanare,85,monterrey,85162,941.8590272052763
2021,3,casanare,85,tauramena,85410,947.4167776298267
2021,3,casanare,85,villanueva,85440,960.0359743985875
2021,3,putumayo,86,colon,86219,966.0681767710415
2021,3,putumayo,86,sibundoy,86749,976.3140808012225
2021,3,putumayo,86,san francisco,86755,1016.5207551051897
2021,3,putumayo,86,santiago,86760,942.5688452901547
2021,4,antioquia,05,medellin,05001,1201.0431515285713
2021,4,antioquia,05,abejorral,05002,1138.9938350132109
